latitude,longitude
47.919999999999874,-121.40039465547129
47.919999999999874,-121.38039465547129
47.919999999999874,-121.3603946554713
47.919999999999874,-121.3403946554713
47.919999999999874,-121.3203946554713
47.919999999999874,-121.30039465547131
47.919999999999874,-121.28039465547131
47.919999999999874,-121.26039465547132
47.919999999999874,-121.24039465547132
47.919999999999874,-121.22039465547132
47.919999999999874,-121.20039465547133
47.919999999999874,-121.18039465547133
47.919999999999874,-121.16039465547134
47.919999999999874,-121.14039465547134
47.919999999999874,-121.12039465547134
47.899999999999871,-123.68039465547083
47.899999999999871,-123.66039465547084
47.899999999999871,-123.64039465547084
47.899999999999871,-123.62039465547085
47.899999999999871,-123.60039465547085
47.899999999999871,-123.58039465547085
47.899999999999871,-123.56039465547086
47.899999999999871,-123.54039465547086
47.899999999999871,-123.52039465547087
47.899999999999871,-123.50039465547087
47.899999999999871,-123.48039465547087
47.899999999999871,-123.46039465547088
47.899999999999871,-123.44039465547088
47.899999999999871,-123.42039465547089
47.899999999999871,-123.40039465547089
47.899999999999871,-123.38039465547089
47.899999999999871,-123.3603946554709
47.899999999999871,-123.3403946554709
47.899999999999871,-123.32039465547091
47.899999999999871,-123.30039465547091
47.899999999999871,-123.28039465547091
47.899999999999871,-123.26039465547092
47.899999999999871,-123.24039465547092
47.899999999999871,-123.22039465547093
47.899999999999871,-123.20039465547093
47.899999999999871,-123.18039465547093
47.899999999999871,-123.16039465547094
47.899999999999871,-123.14039465547094
47.899999999999871,-123.12039465547095
47.899999999999871,-123.10039465547095
47.899999999999871,-123.08039465547095
47.899999999999871,-123.06039465547096
47.899999999999871,-123.04039465547096
47.899999999999871,-123.02039465547097
47.899999999999871,-123.00039465547097
47.899999999999871,-122.98039465547097
47.899999999999871,-122.96039465547098
47.899999999999871,-122.94039465547098
47.899999999999871,-122.92039465547099
47.899999999999871,-122.90039465547099
47.899999999999871,-122.88039465547099
47.899999999999871,-122.860394655471
47.899999999999871,-122.840394655471
47.899999999999871,-122.82039465547101
47.899999999999871,-122.80039465547101
47.899999999999871,-122.78039465547101
47.899999999999871,-122.76039465547102
47.899999999999871,-122.74039465547102
47.899999999999871,-122.72039465547103
47.899999999999871,-122.70039465547103
47.899999999999871,-122.68039465547103
47.899999999999871,-122.66039465547104
47.899999999999871,-122.64039465547104
47.899999999999871,-122.62039465547105
47.899999999999871,-122.60039465547105
47.899999999999871,-122.58039465547105
47.899999999999871,-122.56039465547106
47.899999999999871,-122.54039465547106
47.899999999999871,-122.52039465547107
47.899999999999871,-122.50039465547107
47.899999999999871,-122.48039465547107
47.899999999999871,-122.46039465547108
47.899999999999871,-122.44039465547108
47.899999999999871,-122.42039465547109
47.899999999999871,-122.40039465547109
47.899999999999871,-122.38039465547109
47.899999999999871,-122.3603946554711
47.899999999999871,-122.3403946554711
47.899999999999871,-122.32039465547111
47.899999999999871,-122.30039465547111
47.899999999999871,-122.28039465547111
47.899999999999871,-122.26039465547112
47.899999999999871,-122.24039465547112
47.899999999999871,-122.22039465547113
47.899999999999871,-122.20039465547113
47.899999999999871,-122.18039465547113
47.899999999999871,-122.16039465547114
47.899999999999871,-122.14039465547114
47.899999999999871,-122.12039465547115
47.899999999999871,-122.10039465547115
47.899999999999871,-122.08039465547115
47.899999999999871,-122.06039465547116
47.899999999999871,-122.04039465547116
47.899999999999871,-122.02039465547116
47.899999999999871,-122.00039465547117
47.899999999999871,-121.98039465547117
47.899999999999871,-121.96039465547118
47.899999999999871,-121.94039465547118
47.899999999999871,-121.92039465547118
47.899999999999871,-121.90039465547119
47.899999999999871,-121.88039465547119
47.899999999999871,-121.8603946554712
47.899999999999871,-121.8403946554712
47.899999999999871,-121.8203946554712
47.899999999999871,-121.80039465547121
47.899999999999871,-121.78039465547121
47.899999999999871,-121.76039465547122
47.899999999999871,-121.74039465547122
47.899999999999871,-121.72039465547122
47.899999999999871,-121.70039465547123
47.899999999999871,-121.68039465547123
47.899999999999871,-121.66039465547124
47.899999999999871,-121.64039465547124
47.899999999999871,-121.62039465547124
47.899999999999871,-121.60039465547125
47.899999999999871,-121.58039465547125
47.899999999999871,-121.56039465547126
47.899999999999871,-121.54039465547126
47.899999999999871,-121.52039465547126
47.899999999999871,-121.50039465547127
47.899999999999871,-121.48039465547127
47.899999999999871,-121.46039465547128
47.899999999999871,-121.44039465547128
47.899999999999871,-121.42039465547128
47.899999999999871,-121.40039465547129
47.899999999999871,-121.38039465547129
47.899999999999871,-121.3603946554713
47.899999999999871,-121.3403946554713
47.899999999999871,-121.3203946554713
47.899999999999871,-121.30039465547131
47.899999999999871,-121.28039465547131
47.899999999999871,-121.26039465547132
47.899999999999871,-121.24039465547132
47.899999999999871,-121.22039465547132
47.899999999999871,-121.20039465547133
47.899999999999871,-121.18039465547133
47.899999999999871,-121.16039465547134
47.899999999999871,-121.14039465547134
47.899999999999871,-121.12039465547134
47.879999999999868,-123.68039465547083
47.879999999999868,-123.66039465547084
47.879999999999868,-123.64039465547084
47.879999999999868,-123.62039465547085
47.879999999999868,-123.60039465547085
47.879999999999868,-123.58039465547085
47.879999999999868,-123.56039465547086
47.879999999999868,-123.54039465547086
47.879999999999868,-123.52039465547087
47.879999999999868,-123.50039465547087
47.879999999999868,-123.48039465547087
47.879999999999868,-123.46039465547088
47.879999999999868,-123.44039465547088
47.879999999999868,-123.42039465547089
47.879999999999868,-123.40039465547089
47.879999999999868,-123.38039465547089
47.879999999999868,-123.3603946554709
47.879999999999868,-123.3403946554709
47.879999999999868,-123.32039465547091
47.879999999999868,-123.30039465547091
47.879999999999868,-123.28039465547091
47.879999999999868,-123.26039465547092
47.879999999999868,-123.24039465547092
47.879999999999868,-123.22039465547093
47.879999999999868,-123.20039465547093
47.879999999999868,-123.18039465547093
47.879999999999868,-123.16039465547094
47.879999999999868,-123.14039465547094
47.879999999999868,-123.12039465547095
47.879999999999868,-123.10039465547095
47.879999999999868,-123.08039465547095
47.879999999999868,-123.06039465547096
47.879999999999868,-123.04039465547096
47.879999999999868,-123.02039465547097
47.879999999999868,-123.00039465547097
47.879999999999868,-122.98039465547097
47.879999999999868,-122.96039465547098
47.879999999999868,-122.94039465547098
47.879999999999868,-122.92039465547099
47.879999999999868,-122.90039465547099
47.879999999999868,-122.88039465547099
47.879999999999868,-122.860394655471
47.879999999999868,-122.840394655471
47.879999999999868,-122.82039465547101
47.879999999999868,-122.80039465547101
47.879999999999868,-122.78039465547101
47.879999999999868,-122.76039465547102
47.879999999999868,-122.74039465547102
47.879999999999868,-122.72039465547103
47.879999999999868,-122.70039465547103
47.879999999999868,-122.68039465547103
47.879999999999868,-122.66039465547104
47.879999999999868,-122.64039465547104
47.879999999999868,-122.62039465547105
47.879999999999868,-122.60039465547105
47.879999999999868,-122.58039465547105
47.879999999999868,-122.56039465547106
47.879999999999868,-122.54039465547106
47.879999999999868,-122.52039465547107
47.879999999999868,-122.50039465547107
47.879999999999868,-122.48039465547107
47.879999999999868,-122.46039465547108
47.879999999999868,-122.44039465547108
47.879999999999868,-122.42039465547109
47.879999999999868,-122.40039465547109
47.879999999999868,-122.38039465547109
47.879999999999868,-122.3603946554711
47.879999999999868,-122.3403946554711
47.879999999999868,-122.32039465547111
47.879999999999868,-122.30039465547111
47.879999999999868,-122.28039465547111
47.879999999999868,-122.26039465547112
47.879999999999868,-122.24039465547112
47.879999999999868,-122.22039465547113
47.879999999999868,-122.20039465547113
47.879999999999868,-122.18039465547113
47.879999999999868,-122.16039465547114
47.879999999999868,-122.14039465547114
47.879999999999868,-122.12039465547115
47.879999999999868,-122.10039465547115
47.879999999999868,-122.08039465547115
47.879999999999868,-122.06039465547116
47.879999999999868,-122.04039465547116
47.879999999999868,-122.02039465547116
47.879999999999868,-122.00039465547117
47.879999999999868,-121.98039465547117
47.879999999999868,-121.96039465547118
47.879999999999868,-121.94039465547118
47.879999999999868,-121.92039465547118
47.879999999999868,-121.90039465547119
47.879999999999868,-121.88039465547119
47.879999999999868,-121.8603946554712
47.879999999999868,-121.8403946554712
47.879999999999868,-121.8203946554712
47.879999999999868,-121.80039465547121
47.879999999999868,-121.78039465547121
47.879999999999868,-121.76039465547122
47.879999999999868,-121.74039465547122
47.879999999999868,-121.72039465547122
47.879999999999868,-121.70039465547123
47.879999999999868,-121.68039465547123
47.879999999999868,-121.66039465547124
47.879999999999868,-121.64039465547124
47.879999999999868,-121.62039465547124
47.879999999999868,-121.60039465547125
47.879999999999868,-121.58039465547125
47.879999999999868,-121.56039465547126
47.879999999999868,-121.54039465547126
47.879999999999868,-121.52039465547126
47.879999999999868,-121.50039465547127
47.879999999999868,-121.48039465547127
47.879999999999868,-121.46039465547128
47.879999999999868,-121.44039465547128
47.879999999999868,-121.42039465547128
47.879999999999868,-121.40039465547129
47.879999999999868,-121.38039465547129
47.879999999999868,-121.3603946554713
47.879999999999868,-121.3403946554713
47.879999999999868,-121.3203946554713
47.879999999999868,-121.30039465547131
47.879999999999868,-121.28039465547131
47.879999999999868,-121.26039465547132
47.879999999999868,-121.24039465547132
47.879999999999868,-121.22039465547132
47.879999999999868,-121.20039465547133
47.879999999999868,-121.18039465547133
47.879999999999868,-121.16039465547134
47.879999999999868,-121.14039465547134
47.879999999999868,-121.12039465547134
47.859999999999864,-123.68039465547083
47.859999999999864,-123.66039465547084
47.859999999999864,-123.64039465547084
47.859999999999864,-123.62039465547085
47.859999999999864,-123.60039465547085
47.859999999999864,-123.58039465547085
47.859999999999864,-123.56039465547086
47.859999999999864,-123.54039465547086
47.859999999999864,-123.52039465547087
47.859999999999864,-123.50039465547087
47.859999999999864,-123.48039465547087
47.859999999999864,-123.46039465547088
47.859999999999864,-123.44039465547088
47.859999999999864,-123.42039465547089
47.859999999999864,-123.40039465547089
47.859999999999864,-123.38039465547089
47.859999999999864,-123.3603946554709
47.859999999999864,-123.3403946554709
47.859999999999864,-123.32039465547091
47.859999999999864,-123.30039465547091
47.859999999999864,-123.28039465547091
47.859999999999864,-123.26039465547092
47.859999999999864,-123.24039465547092
47.859999999999864,-123.22039465547093
47.859999999999864,-123.20039465547093
47.859999999999864,-123.18039465547093
47.859999999999864,-123.16039465547094
47.859999999999864,-123.14039465547094
47.859999999999864,-123.12039465547095
47.859999999999864,-123.10039465547095
47.859999999999864,-123.08039465547095
47.859999999999864,-123.06039465547096
47.859999999999864,-123.04039465547096
47.859999999999864,-123.02039465547097
47.859999999999864,-123.00039465547097
47.859999999999864,-122.98039465547097
47.859999999999864,-122.96039465547098
47.859999999999864,-122.94039465547098
47.859999999999864,-122.92039465547099
47.859999999999864,-122.90039465547099
47.859999999999864,-122.88039465547099
47.859999999999864,-122.860394655471
47.859999999999864,-122.840394655471
47.859999999999864,-122.82039465547101
47.859999999999864,-122.80039465547101
47.859999999999864,-122.78039465547101
47.859999999999864,-122.76039465547102
47.859999999999864,-122.74039465547102
47.859999999999864,-122.72039465547103
47.859999999999864,-122.70039465547103
47.859999999999864,-122.68039465547103
47.859999999999864,-122.66039465547104
47.859999999999864,-122.64039465547104
47.859999999999864,-122.62039465547105
47.859999999999864,-122.60039465547105
47.859999999999864,-122.58039465547105
47.859999999999864,-122.56039465547106
47.859999999999864,-122.54039465547106
47.859999999999864,-122.52039465547107
47.859999999999864,-122.50039465547107
47.859999999999864,-122.48039465547107
47.859999999999864,-122.46039465547108
47.859999999999864,-122.44039465547108
47.859999999999864,-122.42039465547109
47.859999999999864,-122.40039465547109
47.859999999999864,-122.38039465547109
47.859999999999864,-122.3603946554711
47.859999999999864,-122.3403946554711
47.859999999999864,-122.32039465547111
47.859999999999864,-122.30039465547111
47.859999999999864,-122.28039465547111
47.859999999999864,-122.26039465547112
47.859999999999864,-122.24039465547112
47.859999999999864,-122.22039465547113
47.859999999999864,-122.20039465547113
47.859999999999864,-122.18039465547113
47.859999999999864,-122.16039465547114
47.859999999999864,-122.14039465547114
47.859999999999864,-122.12039465547115
47.859999999999864,-122.10039465547115
47.859999999999864,-122.08039465547115
47.859999999999864,-122.06039465547116
47.859999999999864,-122.04039465547116
47.859999999999864,-122.02039465547116
47.859999999999864,-122.00039465547117
47.859999999999864,-121.98039465547117
47.859999999999864,-121.96039465547118
47.859999999999864,-121.94039465547118
47.859999999999864,-121.92039465547118
47.859999999999864,-121.90039465547119
47.859999999999864,-121.88039465547119
47.859999999999864,-121.8603946554712
47.859999999999864,-121.8403946554712
47.859999999999864,-121.8203946554712
47.859999999999864,-121.80039465547121
47.859999999999864,-121.78039465547121
47.859999999999864,-121.76039465547122
47.859999999999864,-121.74039465547122
47.859999999999864,-121.72039465547122
47.859999999999864,-121.70039465547123
47.859999999999864,-121.68039465547123
47.859999999999864,-121.66039465547124
47.859999999999864,-121.64039465547124
47.859999999999864,-121.62039465547124
47.859999999999864,-121.60039465547125
47.859999999999864,-121.58039465547125
47.859999999999864,-121.56039465547126
47.859999999999864,-121.54039465547126
47.859999999999864,-121.52039465547126
47.859999999999864,-121.50039465547127
47.859999999999864,-121.48039465547127
47.859999999999864,-121.46039465547128
47.859999999999864,-121.44039465547128
47.859999999999864,-121.42039465547128
47.859999999999864,-121.40039465547129
47.859999999999864,-121.38039465547129
47.859999999999864,-121.3603946554713
47.859999999999864,-121.3403946554713
47.859999999999864,-121.3203946554713
47.859999999999864,-121.30039465547131
47.859999999999864,-121.28039465547131
47.859999999999864,-121.26039465547132
47.859999999999864,-121.24039465547132
47.859999999999864,-121.22039465547132
47.859999999999864,-121.20039465547133
47.859999999999864,-121.18039465547133
47.859999999999864,-121.16039465547134
47.859999999999864,-121.14039465547134
47.859999999999864,-121.12039465547134
47.839999999999861,-123.68039465547083
47.839999999999861,-123.66039465547084
47.839999999999861,-123.64039465547084
47.839999999999861,-123.62039465547085
47.839999999999861,-123.60039465547085
47.839999999999861,-123.58039465547085
47.839999999999861,-123.56039465547086
47.839999999999861,-123.54039465547086
47.839999999999861,-123.52039465547087
47.839999999999861,-123.50039465547087
47.839999999999861,-123.48039465547087
47.839999999999861,-123.46039465547088
47.839999999999861,-123.44039465547088
47.839999999999861,-123.42039465547089
47.839999999999861,-123.40039465547089
47.839999999999861,-123.38039465547089
47.839999999999861,-123.3603946554709
47.839999999999861,-123.3403946554709
47.839999999999861,-123.32039465547091
47.839999999999861,-123.30039465547091
47.839999999999861,-123.28039465547091
47.839999999999861,-123.26039465547092
47.839999999999861,-123.24039465547092
47.839999999999861,-123.22039465547093
47.839999999999861,-123.20039465547093
47.839999999999861,-123.18039465547093
47.839999999999861,-123.16039465547094
47.839999999999861,-123.14039465547094
47.839999999999861,-123.12039465547095
47.839999999999861,-123.10039465547095
47.839999999999861,-123.08039465547095
47.839999999999861,-123.06039465547096
47.839999999999861,-123.04039465547096
47.839999999999861,-123.02039465547097
47.839999999999861,-123.00039465547097
47.839999999999861,-122.98039465547097
47.839999999999861,-122.96039465547098
47.839999999999861,-122.94039465547098
47.839999999999861,-122.92039465547099
47.839999999999861,-122.90039465547099
47.839999999999861,-122.88039465547099
47.839999999999861,-122.860394655471
47.839999999999861,-122.840394655471
47.839999999999861,-122.82039465547101
47.839999999999861,-122.80039465547101
47.839999999999861,-122.78039465547101
47.839999999999861,-122.76039465547102
47.839999999999861,-122.74039465547102
47.839999999999861,-122.72039465547103
47.839999999999861,-122.70039465547103
47.839999999999861,-122.68039465547103
47.839999999999861,-122.66039465547104
47.839999999999861,-122.64039465547104
47.839999999999861,-122.62039465547105
47.839999999999861,-122.60039465547105
47.839999999999861,-122.58039465547105
47.839999999999861,-122.56039465547106
47.839999999999861,-122.54039465547106
47.839999999999861,-122.52039465547107
47.839999999999861,-122.50039465547107
47.839999999999861,-122.48039465547107
47.839999999999861,-122.46039465547108
47.839999999999861,-122.44039465547108
47.839999999999861,-122.42039465547109
47.839999999999861,-122.40039465547109
47.839999999999861,-122.38039465547109
47.839999999999861,-122.3603946554711
47.839999999999861,-122.3403946554711
47.839999999999861,-122.32039465547111
47.839999999999861,-122.30039465547111
47.839999999999861,-122.28039465547111
47.839999999999861,-122.26039465547112
47.839999999999861,-122.24039465547112
47.839999999999861,-122.22039465547113
47.839999999999861,-122.20039465547113
47.839999999999861,-122.18039465547113
47.839999999999861,-122.16039465547114
47.839999999999861,-122.14039465547114
47.839999999999861,-122.12039465547115
47.839999999999861,-122.10039465547115
47.839999999999861,-122.08039465547115
47.839999999999861,-122.06039465547116
47.839999999999861,-122.04039465547116
47.839999999999861,-122.02039465547116
47.839999999999861,-122.00039465547117
47.839999999999861,-121.98039465547117
47.839999999999861,-121.96039465547118
47.839999999999861,-121.94039465547118
47.839999999999861,-121.92039465547118
47.839999999999861,-121.90039465547119
47.839999999999861,-121.88039465547119
47.839999999999861,-121.8603946554712
47.839999999999861,-121.8403946554712
47.839999999999861,-121.8203946554712
47.839999999999861,-121.80039465547121
47.839999999999861,-121.78039465547121
47.839999999999861,-121.76039465547122
47.839999999999861,-121.74039465547122
47.839999999999861,-121.72039465547122
47.839999999999861,-121.70039465547123
47.839999999999861,-121.68039465547123
47.839999999999861,-121.66039465547124
47.839999999999861,-121.64039465547124
47.839999999999861,-121.62039465547124
47.839999999999861,-121.60039465547125
47.839999999999861,-121.58039465547125
47.839999999999861,-121.56039465547126
47.839999999999861,-121.54039465547126
47.839999999999861,-121.52039465547126
47.839999999999861,-121.50039465547127
47.839999999999861,-121.48039465547127
47.839999999999861,-121.46039465547128
47.839999999999861,-121.44039465547128
47.839999999999861,-121.42039465547128
47.839999999999861,-121.40039465547129
47.839999999999861,-121.38039465547129
47.839999999999861,-121.3603946554713
47.839999999999861,-121.3403946554713
47.839999999999861,-121.3203946554713
47.839999999999861,-121.30039465547131
47.839999999999861,-121.28039465547131
47.839999999999861,-121.26039465547132
47.839999999999861,-121.24039465547132
47.839999999999861,-121.22039465547132
47.839999999999861,-121.20039465547133
47.839999999999861,-121.18039465547133
47.839999999999861,-121.16039465547134
47.839999999999861,-121.14039465547134
47.839999999999861,-121.12039465547134
47.819999999999858,-123.68039465547083
47.819999999999858,-123.66039465547084
47.819999999999858,-123.64039465547084
47.819999999999858,-123.62039465547085
47.819999999999858,-123.60039465547085
47.819999999999858,-123.58039465547085
47.819999999999858,-123.56039465547086
47.819999999999858,-123.54039465547086
47.819999999999858,-123.52039465547087
47.819999999999858,-123.50039465547087
47.819999999999858,-123.48039465547087
47.819999999999858,-123.46039465547088
47.819999999999858,-123.44039465547088
47.819999999999858,-123.42039465547089
47.819999999999858,-123.40039465547089
47.819999999999858,-123.38039465547089
47.819999999999858,-123.3603946554709
47.819999999999858,-123.3403946554709
47.819999999999858,-123.32039465547091
47.819999999999858,-123.30039465547091
47.819999999999858,-123.28039465547091
47.819999999999858,-123.26039465547092
47.819999999999858,-123.24039465547092
47.819999999999858,-123.22039465547093
47.819999999999858,-123.20039465547093
47.819999999999858,-123.18039465547093
47.819999999999858,-123.16039465547094
47.819999999999858,-123.14039465547094
47.819999999999858,-123.12039465547095
47.819999999999858,-123.10039465547095
47.819999999999858,-123.08039465547095
47.819999999999858,-123.06039465547096
47.819999999999858,-123.04039465547096
47.819999999999858,-123.02039465547097
47.819999999999858,-123.00039465547097
47.819999999999858,-122.98039465547097
47.819999999999858,-122.96039465547098
47.819999999999858,-122.94039465547098
47.819999999999858,-122.92039465547099
47.819999999999858,-122.90039465547099
47.819999999999858,-122.88039465547099
47.819999999999858,-122.860394655471
47.819999999999858,-122.840394655471
47.819999999999858,-122.82039465547101
47.819999999999858,-122.80039465547101
47.819999999999858,-122.78039465547101
47.819999999999858,-122.76039465547102
47.819999999999858,-122.74039465547102
47.819999999999858,-122.72039465547103
47.819999999999858,-122.70039465547103
47.819999999999858,-122.68039465547103
47.819999999999858,-122.66039465547104
47.819999999999858,-122.64039465547104
47.819999999999858,-122.62039465547105
47.819999999999858,-122.60039465547105
47.819999999999858,-122.58039465547105
47.819999999999858,-122.56039465547106
47.819999999999858,-122.54039465547106
47.819999999999858,-122.52039465547107
47.819999999999858,-122.50039465547107
47.819999999999858,-122.48039465547107
47.819999999999858,-122.46039465547108
47.819999999999858,-122.44039465547108
47.819999999999858,-122.42039465547109
47.819999999999858,-122.40039465547109
47.819999999999858,-122.38039465547109
47.819999999999858,-122.3603946554711
47.819999999999858,-122.3403946554711
47.819999999999858,-122.32039465547111
47.819999999999858,-122.30039465547111
47.819999999999858,-122.28039465547111
47.819999999999858,-122.26039465547112
47.819999999999858,-122.24039465547112
47.819999999999858,-122.22039465547113
47.819999999999858,-122.20039465547113
47.819999999999858,-122.18039465547113
47.819999999999858,-122.16039465547114
47.819999999999858,-122.14039465547114
47.819999999999858,-122.12039465547115
47.819999999999858,-122.10039465547115
47.819999999999858,-122.08039465547115
47.819999999999858,-122.06039465547116
47.819999999999858,-122.04039465547116
47.819999999999858,-122.02039465547116
47.819999999999858,-122.00039465547117
47.819999999999858,-121.98039465547117
47.819999999999858,-121.96039465547118
47.819999999999858,-121.94039465547118
47.819999999999858,-121.92039465547118
47.819999999999858,-121.90039465547119
47.819999999999858,-121.88039465547119
47.819999999999858,-121.8603946554712
47.819999999999858,-121.8403946554712
47.819999999999858,-121.8203946554712
47.819999999999858,-121.80039465547121
47.819999999999858,-121.78039465547121
47.819999999999858,-121.76039465547122
47.819999999999858,-121.74039465547122
47.819999999999858,-121.72039465547122
47.819999999999858,-121.70039465547123
47.819999999999858,-121.68039465547123
47.819999999999858,-121.66039465547124
47.819999999999858,-121.64039465547124
47.819999999999858,-121.62039465547124
47.819999999999858,-121.60039465547125
47.819999999999858,-121.58039465547125
47.819999999999858,-121.56039465547126
47.819999999999858,-121.54039465547126
47.819999999999858,-121.52039465547126
47.819999999999858,-121.50039465547127
47.819999999999858,-121.48039465547127
47.819999999999858,-121.46039465547128
47.819999999999858,-121.44039465547128
47.819999999999858,-121.42039465547128
47.819999999999858,-121.40039465547129
47.819999999999858,-121.38039465547129
47.819999999999858,-121.3603946554713
47.819999999999858,-121.3403946554713
47.819999999999858,-121.3203946554713
47.819999999999858,-121.30039465547131
47.819999999999858,-121.28039465547131
47.819999999999858,-121.26039465547132
47.819999999999858,-121.24039465547132
47.819999999999858,-121.22039465547132
47.819999999999858,-121.20039465547133
47.819999999999858,-121.18039465547133
47.819999999999858,-121.16039465547134
47.819999999999858,-121.14039465547134
47.819999999999858,-121.12039465547134
47.799999999999855,-123.68039465547083
47.799999999999855,-123.66039465547084
47.799999999999855,-123.64039465547084
47.799999999999855,-123.62039465547085
47.799999999999855,-123.60039465547085
47.799999999999855,-123.58039465547085
47.799999999999855,-123.56039465547086
47.799999999999855,-123.54039465547086
47.799999999999855,-123.52039465547087
47.799999999999855,-123.50039465547087
47.799999999999855,-123.48039465547087
47.799999999999855,-123.46039465547088
47.799999999999855,-123.44039465547088
47.799999999999855,-123.42039465547089
47.799999999999855,-123.40039465547089
47.799999999999855,-123.38039465547089
47.799999999999855,-123.3603946554709
47.799999999999855,-123.3403946554709
47.799999999999855,-123.32039465547091
47.799999999999855,-123.30039465547091
47.799999999999855,-123.28039465547091
47.799999999999855,-123.26039465547092
47.799999999999855,-123.24039465547092
47.799999999999855,-123.22039465547093
47.799999999999855,-123.20039465547093
47.799999999999855,-123.18039465547093
47.799999999999855,-123.16039465547094
47.799999999999855,-123.14039465547094
47.799999999999855,-123.12039465547095
47.799999999999855,-123.10039465547095
47.799999999999855,-123.08039465547095
47.799999999999855,-123.06039465547096
47.799999999999855,-123.04039465547096
47.799999999999855,-123.02039465547097
47.799999999999855,-123.00039465547097
47.799999999999855,-122.98039465547097
47.799999999999855,-122.96039465547098
47.799999999999855,-122.94039465547098
47.799999999999855,-122.92039465547099
47.799999999999855,-122.90039465547099
47.799999999999855,-122.88039465547099
47.799999999999855,-122.860394655471
47.799999999999855,-122.840394655471
47.799999999999855,-122.82039465547101
47.799999999999855,-122.80039465547101
47.799999999999855,-122.78039465547101
47.799999999999855,-122.76039465547102
47.799999999999855,-122.74039465547102
47.799999999999855,-122.72039465547103
47.799999999999855,-122.70039465547103
47.799999999999855,-122.68039465547103
47.799999999999855,-122.66039465547104
47.799999999999855,-122.64039465547104
47.799999999999855,-122.62039465547105
47.799999999999855,-122.60039465547105
47.799999999999855,-122.58039465547105
47.799999999999855,-122.56039465547106
47.799999999999855,-122.54039465547106
47.799999999999855,-122.52039465547107
47.799999999999855,-122.50039465547107
47.799999999999855,-122.48039465547107
47.799999999999855,-122.46039465547108
47.799999999999855,-122.44039465547108
47.799999999999855,-122.42039465547109
47.799999999999855,-122.40039465547109
47.799999999999855,-122.38039465547109
47.799999999999855,-122.3603946554711
47.799999999999855,-122.3403946554711
47.799999999999855,-122.32039465547111
47.799999999999855,-122.30039465547111
47.799999999999855,-122.28039465547111
47.799999999999855,-122.26039465547112
47.799999999999855,-122.24039465547112
47.799999999999855,-122.22039465547113
47.799999999999855,-122.20039465547113
47.799999999999855,-122.18039465547113
47.799999999999855,-122.16039465547114
47.799999999999855,-122.14039465547114
47.799999999999855,-122.12039465547115
47.799999999999855,-122.10039465547115
47.799999999999855,-122.08039465547115
47.799999999999855,-122.06039465547116
47.799999999999855,-122.04039465547116
47.799999999999855,-122.02039465547116
47.799999999999855,-122.00039465547117
47.799999999999855,-121.98039465547117
47.799999999999855,-121.96039465547118
47.799999999999855,-121.94039465547118
47.799999999999855,-121.92039465547118
47.799999999999855,-121.90039465547119
47.799999999999855,-121.88039465547119
47.799999999999855,-121.8603946554712
47.799999999999855,-121.8403946554712
47.799999999999855,-121.8203946554712
47.799999999999855,-121.80039465547121
47.799999999999855,-121.78039465547121
47.799999999999855,-121.76039465547122
47.799999999999855,-121.74039465547122
47.799999999999855,-121.72039465547122
47.799999999999855,-121.70039465547123
47.799999999999855,-121.68039465547123
47.799999999999855,-121.66039465547124
47.799999999999855,-121.64039465547124
47.799999999999855,-121.62039465547124
47.799999999999855,-121.60039465547125
47.799999999999855,-121.58039465547125
47.799999999999855,-121.56039465547126
47.799999999999855,-121.54039465547126
47.799999999999855,-121.52039465547126
47.799999999999855,-121.50039465547127
47.799999999999855,-121.48039465547127
47.799999999999855,-121.46039465547128
47.799999999999855,-121.44039465547128
47.799999999999855,-121.42039465547128
47.799999999999855,-121.40039465547129
47.799999999999855,-121.38039465547129
47.799999999999855,-121.3603946554713
47.799999999999855,-121.3403946554713
47.799999999999855,-121.3203946554713
47.799999999999855,-121.30039465547131
47.799999999999855,-121.28039465547131
47.799999999999855,-121.26039465547132
47.799999999999855,-121.24039465547132
47.799999999999855,-121.22039465547132
47.799999999999855,-121.20039465547133
47.799999999999855,-121.18039465547133
47.799999999999855,-121.16039465547134
47.799999999999855,-121.14039465547134
47.799999999999855,-121.12039465547134
47.779999999999852,-123.68039465547083
47.779999999999852,-123.66039465547084
47.779999999999852,-123.64039465547084
47.779999999999852,-123.62039465547085
47.779999999999852,-123.60039465547085
47.779999999999852,-123.58039465547085
47.779999999999852,-123.56039465547086
47.779999999999852,-123.54039465547086
47.779999999999852,-123.52039465547087
47.779999999999852,-123.50039465547087
47.779999999999852,-123.48039465547087
47.779999999999852,-123.46039465547088
47.779999999999852,-123.44039465547088
47.779999999999852,-123.42039465547089
47.779999999999852,-123.40039465547089
47.779999999999852,-123.38039465547089
47.779999999999852,-123.3603946554709
47.779999999999852,-123.3403946554709
47.779999999999852,-123.32039465547091
47.779999999999852,-123.30039465547091
47.779999999999852,-123.28039465547091
47.779999999999852,-123.26039465547092
47.779999999999852,-123.24039465547092
47.779999999999852,-123.22039465547093
47.779999999999852,-123.20039465547093
47.779999999999852,-123.18039465547093
47.779999999999852,-123.16039465547094
47.779999999999852,-123.14039465547094
47.779999999999852,-123.12039465547095
47.779999999999852,-123.10039465547095
47.779999999999852,-123.08039465547095
47.779999999999852,-123.06039465547096
47.779999999999852,-123.04039465547096
47.779999999999852,-123.02039465547097
