latitude,longitude,elevation
38.753888500,-90.412093500,168.9
38.755599900,-90.411691100,168.5
38.757292900,-90.411175100,165.9
38.758962800,-90.410547000,185.0
38.760605300,-90.409808200,186.9
38.762215600,-90.408960800,185.3
38.763789800,-90.408006700,181.8
38.765323300,-90.406948600,176.0
38.766812000,-90.405789100,166.4
38.768251800,-90.404531400,152.9
38.769638600,-90.403178700,157.2
38.770968700,-90.401734500,167.9
38.772238400,-90.400202700,174.4
38.773444100,-90.398587400,170.1
38.774582400,-90.396892800,167.3
38.775650000,-90.395123600,158.3
38.776644000,-90.393284600,162.8
38.777561500,-90.391380700,165.6
38.778399900,-90.389417300,171.8
38.779156700,-90.387399600,162.9
38.779829700,-90.385333200,170.0
38.780417100,-90.383224000,172.4
38.780917000,-90.381077700,177.7
38.781328000,-90.378900300,176.1
38.781649000,-90.376697900,172.5
38.781878900,-90.374476700,171.1
38.782017200,-90.372242900,169.7
38.782063300,-90.370002800,168.6
38.798746200,-90.370002800,183.3
38.798677000,-90.366641800,181.3
38.798469600,-90.363290400,178.6
38.798124700,-90.359957900,174.8
38.797643100,-90.356653600,167.1
38.797026400,-90.353386700,162.9
38.796276400,-90.350166600,160.6
38.795395100,-90.347002100,159.2
38.794385300,-90.343902000,157.6
38.793249900,-90.340875000,154.5
38.791992200,-90.337929400,158.2
38.790615600,-90.335073200,157.4
38.789124400,-90.332314400,159.8
38.787522600,-90.329660500,161.3
38.785814900,-90.327118600,161.1
38.784006100,-90.324695600,160.4
38.782101300,-90.322397900,158.6
38.780105800,-90.320231700,162.3
38.778025100,-90.318202800,163.1
38.775865200,-90.316316400,167.3
38.773631900,-90.314577600,173.1
38.771331400,-90.312990900,174.3
38.768970000,-90.311560300,176.0
38.766554200,-90.310289700,178.9
38.764090300,-90.309182100,190.5
38.761585300,-90.308240600,177.1
38.759045700,-90.307467400,172.7
38.756478500,-90.306864500,178.0
38.753890400,-90.306433400,172.3
38.751288500,-90.306175300,166.5
38.748679800,-90.306090800,161.9
38.746071100,-90.306180000,154.2
38.743469500,-90.306442700,158.4
38.740882000,-90.306878200,160.3
38.738315400,-90.307485400,154.7
38.735776600,-90.308262800,149.4
38.733272500,-90.309208200,167.7
38.730809800,-90.310319400,163.2
38.728395200,-90.311593400,179.6
38.726035200,-90.313026900,184.0
38.723736200,-90.314616100,185.7
38.721504600,-90.316357000,186.8
38.719346300,-90.318245100,192.4
38.717267500,-90.320275200,192.6
38.715273700,-90.322442100,180.9
38.713370700,-90.324740000,188.6
38.711563700,-90.327162800,181.6
38.709857700,-90.329704100,169.1
38.708257700,-90.332356800,174.1
38.706768100,-90.335113900,177.1
38.705393200,-90.337967900,182.6
38.704137000,-90.340911100,187.2
38.703002900,-90.343935200,183.5
38.701994400,-90.347031900,191.5
38.701114400,-90.350192800,201.3
38.700365300,-90.353409100,202.2
38.699749400,-90.356671700,202.4
38.699268500,-90.359971600,195.1
38.698924000,-90.363299700,187.5
38.698716900,-90.366646500,195.7
38.698647800,-90.370002800,201.0
38.698716900,-90.373359000,198.9
38.698924000,-90.376705800,200.7
38.699268500,-90.380034000,200.5
38.699749400,-90.383333900,211.5
38.700365300,-90.386596500,217.6
38.701114400,-90.389812800,214.2
38.701994400,-90.392973600,206.2
38.703002900,-90.396070400,187.4
38.704137000,-90.399094500,194.4
38.705393200,-90.402037600,179.2
38.706768100,-90.404891600,181.7
38.708257700,-90.407648700,173.8
38.709857800,-90.410301500,165.7
38.711563700,-90.412842700,162.6
38.713370700,-90.415265500,161.9
38.715273700,-90.417563400,166.6
38.717267500,-90.419730400,170.6
38.719346300,-90.421760500,160.2
38.721504500,-90.423648500,151.2
38.723736200,-90.425389400,152.3
38.726035200,-90.426978700,152.3
38.728395200,-90.428412200,154.4
38.730809800,-90.429686200,157.0
38.733272500,-90.430797300,156.2
38.735776600,-90.431742800,163.7
38.738315400,-90.432520200,183.4
38.740882000,-90.433127400,180.8
38.743469500,-90.433562900,167.3
38.746071100,-90.433825600,179.2
38.748679800,-90.433914800,168.6
38.751288500,-90.433830200,164.9
38.753890400,-90.433572100,152.7
38.756478400,-90.433141100,155.3
38.759045700,-90.432538200,152.9
38.761585300,-90.431765000,143.9
38.764090400,-90.430823400,150.8
38.766554200,-90.429715900,152.2
38.768970000,-90.428445200,148.3
38.771331500,-90.427014700,143.7
38.773631900,-90.425427900,144.7
38.775865200,-90.423689100,149.1
38.778025200,-90.421802800,146.7
38.780105700,-90.419773900,139.7
38.782101300,-90.417607600,141.0
38.784006100,-90.415310000,139.2
38.785814900,-90.412886900,137.9
38.787522600,-90.410345100,137.5
38.789124400,-90.407691100,137.5
38.790615600,-90.404932400,136.8
38.791992100,-90.402076200,137.6
38.793249900,-90.399130600,136.6
38.794385400,-90.396103600,136.9
38.795395100,-90.393003500,138.4
38.796276400,-90.389839000,138.5
38.797026400,-90.386618900,144.8
38.797643100,-90.383352000,152.6
38.798124700,-90.380047700,169.6
38.798469600,-90.376715100,170.1
38.798677000,-90.373363700,174.4
38.798746200,-90.370002800,183.3
38.815429100,-90.370002800,179.2
38.815336900,-90.365520500,187.4
38.815060300,-90.361050900,180.8
38.814600200,-90.356606400,174.8
38.813958000,-90.352199800,170.7
38.813135500,-90.347843100,164.4
38.812135200,-90.343548700,162.7
38.810960000,-90.339328500,160.9
38.809613400,-90.335194400,160.4
38.808099200,-90.331157700,157.5
38.806421800,-90.327229600,155.7
38.804586100,-90.323421100,157.1
38.802597400,-90.319742300,157.4
38.800461300,-90.316203400,157.7
38.798183900,-90.312814000,157.3
38.795771800,-90.309583300,159.4
38.793231500,-90.306519700,162.3
38.790570500,-90.303631700,172.5
38.787796000,-90.300926700,166.8
38.784915800,-90.298412000,170.4
38.781937700,-90.296094000,184.2
38.778870100,-90.293979000,184.4
38.775721200,-90.292072200,191.4
38.772499700,-90.290378700,189.9
38.769214400,-90.288902800,177.8
38.765874100,-90.287648200,168.0
38.762487800,-90.286618200,159.3
38.759064600,-90.285815300,167.2
38.755613800,-90.285241600,167.5
38.752144600,-90.284898500,170.2
38.748666200,-90.284786800,163.4
38.745188100,-90.284906700,160.5
38.741719400,-90.285258000,144.7
38.738269400,-90.285839700,140.7
38.734847300,-90.286650300,147.1
38.731462500,-90.287687700,152.1
38.728124000,-90.288949200,166.7
38.724840600,-90.290431500,172.3
38.721621400,-90.292130900,189.1
38.718475000,-90.294042900,185.6
38.715410100,-90.296162400,188.4
38.712434800,-90.298484200,196.0
38.709557600,-90.301001900,191.5
38.706786200,-90.303709000,198.0
38.704128200,-90.306598400,196.1
38.701591300,-90.309662300,194.7
38.699182300,-90.312892700,195.5
38.696908100,-90.316280800,190.8
38.694775200,-90.319817500,177.4
38.692789400,-90.323493300,171.6
38.690956600,-90.327298200,183.1
38.689281900,-90.331221800,180.1
38.687770200,-90.335253300,189.5
38.686425800,-90.339381500,179.9
38.685252600,-90.343595200,177.9
38.684254100,-90.347882700,178.9
38.683433100,-90.352232000,174.0
38.682792000,-90.356631000,171.2
38.682332700,-90.361067400,169.6
38.682056600,-90.365528800,172.5
38.681964500,-90.370002800,176.0
38.682056600,-90.374476800,178.7
38.682332700,-90.378938100,181.5
38.682792000,-90.383374500,185.8
38.683433000,-90.387773500,192.3
38.684254000,-90.392122800,194.7
38.685252600,-90.396410300,199.2
38.686425800,-90.400624000,199.9
38.687770200,-90.404752300,181.1
38.689281900,-90.408783700,186.4
38.690956600,-90.412707300,190.8
38.692789400,-90.416512200,162.8
38.694775100,-90.420188000,162.8
38.696908200,-90.423724800,158.2
38.699182300,-90.427112800,159.5
38.701591300,-90.430343200,156.2
38.704128200,-90.433407100,148.0
38.706786100,-90.436296500,152.9
38.709557600,-90.439003700,157.4
38.712434800,-90.441521400,160.0
38.715410100,-90.443843100,156.3
38.718475000,-90.445962700,160.9
38.721621400,-90.447874700,153.9
38.724840600,-90.449574000,153.6
38.728124000,-90.451056400,141.5
38.731462500,-90.452317900,148.5
38.734847300,-90.453355300,158.2
38.738269300,-90.454165800,157.6
38.741719400,-90.454747500,166.2
38.745188100,-90.455098800,164.5
38.748666200,-90.455218800,96.3
38.752144600,-90.455107100,143.7
38.755613800,-90.454763900,134.5
38.759064600,-90.454190200,135.4
38.762487800,-90.453387300,134.5
38.765874100,-90.452357300,133.4
38.769214400,-90.451102800,134.0
38.772499800,-90.449626900,135.9
38.775721200,-90.447933400,137.6
38.778870000,-90.446026600,136.0
38.781937700,-90.443911500,134.2
38.784915800,-90.441593600,134.8
38.787796000,-90.439078800,133.3
38.790570500,-90.436373900,135.3
38.793231600,-90.433485900,133.3
38.795771800,-90.430422300,133.3
38.798183900,-90.427191600,133.7
38.800461300,-90.423802200,134.0
38.802597300,-90.420263300,132.7
38.804586100,-90.416584500,132.4
38.806421800,-90.412776000,132.7
38.808099200,-90.408847900,133.2
38.809613400,-90.404811200,132.5
38.810960100,-90.400677000,132.1
38.812135200,-90.396456900,132.4
38.813135500,-90.392162500,133.4
38.813958000,-90.387805800,193.1
38.814600200,-90.383399100,178.8
38.815060300,-90.378954700,196.6
38.815336900,-90.374485100,189.7
38.815429100,-90.370002800,179.2
38.832112000,-90.370002800,132.5
38.831996600,-90.364398700,132.3
38.831650800,-90.358810300,127.4
38.831075600,-90.353253500,146.8
38.830272600,-90.347743900,186.3
38.829244300,-90.342296900,175.7
38.827993700,-90.336927800,171.4
38.826524400,-90.331651600,162.1
38.824840700,-90.326483100,160.6
38.822947500,-90.321436400,158.2
38.820850400,-90.316525600,155.6
38.818555300,-90.311764200,152.4
38.816068900,-90.307165300,154.9
38.813398400,-90.302741400,159.2
38.810551100,-90.298504400,166.9
38.807535500,-90.294466000,169.0
38.804359800,-90.290636700,176.8
38.801032900,-90.287026800,177.1
38.797564300,-90.283645900,172.4
38.793963600,-90.280503000,181.9
38.790240500,-90.277606100,181.5
38.786405500,-90.274963000,180.8
38.782469000,-90.272580400,175.3
38.778441800,-90.270464400,160.3
38.774334800,-90.268620500,161.0
38.770159200,-90.267053400,147.6
38.765926200,-90.265767100,167.3
38.761647100,-90.264764700,151.4
38.757333400,-90.264048800,159.3
38.752996800,-90.263621100,145.5
38.748648900,-90.263482800,159.5
38.744301100,-90.263634000,145.1
38.739965300,-90.264074400,138.7
38.735652900,-90.264802800,147.5
38.731375600,-90.265817200,149.2
38.727144800,-90.267115100,168.7
38.722971800,-90.268693000,164.8
38.718868000,-90.270547000,166.9
38.714844300,-90.272672100,177.0
38.710911700,-90.275062900,179.0
38.707081000,-90.277713100,174.0
38.703362400,-90.280615800,184.1
38.699766300,-90.283763400,186.8
38.696302500,-90.287147600,190.3
38.692980600,-90.290759600,189.6
38.689809900,-90.294589500,193.2
38.686799200,-90.298627400,178.4
38.683956900,-90.302862400,163.2
38.681291200,-90.307283000,171.4
