latitude,longitude,elevation
30.493987200,-81.629961200,9.0
30.491377300,-81.630041300,9.5
30.488774500,-81.630278200,8.7
30.486185600,-81.630671300,8.5
30.483617500,-81.631219700,8.5
30.481077100,-81.631921900,8.8
30.478571300,-81.632776200,8.7
30.476106600,-81.633780400,8.8
30.473689700,-81.634932000,8.7
30.471327300,-81.636228000,8.2
30.469025700,-81.637665000,8.1
30.466791100,-81.639239600,7.9
30.464629800,-81.640947300,7.5
30.462547700,-81.642784000,7.0
30.460550700,-81.644744700,6.1
30.458644100,-81.646824400,6.5
30.456833400,-81.649017400,6.0
30.455123800,-81.651317900,6.1
30.453520100,-81.653719900,2.5
30.452026900,-81.656216800,7.3
30.450648500,-81.658801700,6.8
30.449388800,-81.661467700,5.3
30.448251600,-81.664207400,2.9
30.447240100,-81.667013400,2.7
30.446357400,-81.669877700,2.6
30.445606000,-81.672792400,3.4
30.444988200,-81.675749500,5.0
30.444505700,-81.678740500,6.5
30.444160000,-81.681757200,7.8
30.443952200,-81.684791000,8.0
30.443882900,-81.687833300,7.4
30.443952200,-81.690875700,6.1
30.444160000,-81.693909400,5.8
30.444505700,-81.696926200,6.5
30.444988200,-81.699917200,6.1
30.445606000,-81.702874200,5.8
30.446357400,-81.705789000,5.8
30.447240100,-81.708653300,5.8
30.448251600,-81.711459200,5.8
30.449388800,-81.714199000,5.4
30.450648500,-81.716865000,5.8
30.452026900,-81.719449900,5.8
30.453520100,-81.721946700,5.8
30.455123800,-81.724348700,5.8
30.456833400,-81.726649300,5.8
30.458644100,-81.728842300,5.8
30.460550600,-81.730922000,5.8
30.462547700,-81.732882700,5.8
30.464629800,-81.734719300,5.8
30.466791100,-81.736427100,5.8
30.469025600,-81.738001600,5.8
30.471327300,-81.739438700,5.8
30.473689700,-81.740734600,5.8
30.476106600,-81.741886200,5.8
30.478571300,-81.742890400,5.8
30.481077100,-81.743744700,5.8
30.483617500,-81.744446900,5.8
30.486185600,-81.744995300,5.8
30.488774500,-81.745388500,5.8
30.491377300,-81.745625400,5.8
30.493987200,-81.745705400,5.8
30.496597100,-81.745628400,5.8
30.499200200,-81.745394600,5.8
30.501789400,-81.745004400,5.8
30.504358000,-81.744458900,5.8
30.506898900,-81.743759500,5.7
30.509405600,-81.742907700,6.3
30.511871100,-81.741906000,6.8
30.514288800,-81.740756600,7.4
30.516652300,-81.739462500,7.3
30.518955000,-81.738027200,7.7
30.521190700,-81.736454100,8.0
30.523353300,-81.734747400,7.6
30.525436600,-81.732911600,6.8
30.527435100,-81.730951300,5.7
30.529342900,-81.728871900,6.0
30.531154900,-81.726678700,5.5
30.532865800,-81.724377600,4.3
30.534470800,-81.721974900,3.7
30.535965200,-81.719476900,4.5
30.537344800,-81.716890600,5.0
30.538605600,-81.714222900,4.2
30.539743800,-81.711481200,4.2
30.540756200,-81.708673100,4.2
30.541639800,-81.705806400,4.2
30.542391900,-81.702889000,4.0
30.543010400,-81.699929300,3.4
30.543493300,-81.696935300,3.2
30.543839300,-81.693915600,3.5
30.544047300,-81.690878800,2.9
30.544116700,-81.687833300,2.9
30.560822200,-81.687833300,0.9
30.560729600,-81.683772000,0.8
30.560452200,-81.679722300,0.8
30.559990800,-81.675695300,0.7
30.559346800,-81.671702800,0.7
30.558522100,-81.667755800,0.6
30.557519100,-81.663865400,0.8
30.556340800,-81.660042500,0.9
30.554990800,-81.656297900,1.0
30.553472900,-81.652641900,1.2
30.551791600,-81.649084600,1.3
30.549951900,-81.645635800,1.7
30.547959000,-81.642305000,1.2
30.545818800,-81.639101200,1.1
30.543537300,-81.636033000,2.0
30.541121000,-81.633108700,4.3
30.538576900,-81.630336100,5.9
30.535912100,-81.627722600,6.2
30.533134000,-81.625275000,7.4
30.530250300,-81.622999700,8.6
30.527269100,-81.620902500,10.4
30.524198500,-81.618989100,11.6
30.521047000,-81.617264100,11.7
30.517823100,-81.615732100,11.5
30.514535600,-81.614396900,10.0
30.511193300,-81.613261900,10.4
30.507805200,-81.612329900,9.3
30.504380400,-81.611603200,7.2
30.500928000,-81.611083700,7.2
30.497457200,-81.610772500,7.2
30.493977200,-81.610670600,6.2
30.490497500,-81.610778000,6.2
30.487027000,-81.611094500,6.6
30.483575200,-81.611619400,6.9
30.480151300,-81.612351200,6.9
30.476764200,-81.613288100,6.7
30.473423100,-81.614427700,5.9
30.470137100,-81.615767200,4.0
30.466914800,-81.617303100,5.6
