latitude,longitude,elevation
61.282734500,-149.911438300,0.0
61.280390000,-149.899742300,0.0
61.277753200,-149.888320800,0.0
61.274831500,-149.877205500,0.0
61.271633100,-149.866427100,0.0
61.268167100,-149.856015200,37.6
61.264443300,-149.845998500,64.2
61.260472000,-149.836404500,96.2
61.256264300,-149.827259100,54.8
61.251832200,-149.818587500,52.7
61.247187600,-149.810412800,55.7
61.242343900,-149.802757600,54.8
61.237314100,-149.795642000,45.8
61.232112300,-149.789085200,58.0
61.226752900,-149.783104700,57.9
61.221250600,-149.777716400,60.8
61.215620500,-149.772934400,61.5
61.209877900,-149.768771300,69.6
61.204038800,-149.765238000,75.4
61.198119000,-149.762343500,69.5
61.192134600,-149.760095200,74.6
61.186102000,-149.758498800,73.9
61.180037500,-149.757558100,96.6
61.173957800,-149.757275300,90.9
61.167879100,-149.757650800,94.3
61.161818100,-149.758683100,100.5
61.155791300,-149.760369200,105.7
61.149814800,-149.762704100,112.2
61.143905100,-149.765681400,127.4
61.138078100,-149.769292600,133.2
61.132349700,-149.773527900,145.2
61.126735300,-149.778375600,148.4
61.121250300,-149.783822400,158.7
61.115909600,-149.789853600,168.8
61.110727600,-149.796452700,167.7
61.105718700,-149.803601700,131.4
61.100896500,-149.811281200,103.3
61.096274100,-149.819470500,89.7
61.091864200,-149.828147200,78.1
61.087678900,-149.837287700,41.5
61.083729700,-149.846867400,4.1
61.080027400,-149.856860100,0.0
61.076582400,-149.867238800,0.0
61.073404000,-149.877975000,0.0
61.070501100,-149.889039700,0.0
61.067881600,-149.900402700,0.0
61.065552900,-149.912033000,0.0
61.063521500,-149.923898900,0.0
61.061792900,-149.935967900,0.0
61.060372000,-149.948207100,0.0
61.059262700,-149.960583100,0.0
61.058468200,-149.973062000,0.0
61.057990600,-149.985609600,0.0
61.057831200,-149.998191700,0.0
61.057990600,-150.010773700,0.0
61.058468200,-150.023321400,0.0
61.059262700,-150.035800300,0.0
61.060372000,-150.048176200,0.0
61.061792900,-150.060415400,0.0
61.063521500,-150.072484500,0.0
61.065552900,-150.084350300,0.0
61.067881600,-150.095980600,0.0
61.070501000,-150.107343600,0.0
61.073404000,-150.118408300,0.0
61.076582400,-150.129144600,0.0
61.080027500,-150.139523200,0.0
61.083729700,-150.149516000,0.0
61.087678900,-150.159095700,0.0
61.091864200,-150.168236100,0.0
61.096274100,-150.176912900,0.0
61.100896500,-150.185102100,0.0
61.105718700,-150.192781600,0.0
61.110727600,-150.199930600,0.0
61.115909600,-150.206529800,0.0
61.121250300,-150.212560900,0.0
61.126735300,-150.218007800,0.0
61.132349600,-150.222855400,43.8
61.138078100,-150.227090700,19.5
61.143905100,-150.230702000,69.5
61.149814800,-150.233679200,59.9
61.155791300,-150.236014200,0.0
61.161818100,-150.237700200,0.0
61.167879100,-150.238732600,0.0
61.173957800,-150.239108000,0.0
