latitude,longitude,elevation
35.105690800,-106.608306900,1559.1
35.105598400,-106.604035300,1562.2
35.105321400,-106.599775600,1567.0
35.104860700,-106.595540100,1575.0
35.104217700,-106.591340600,1580.3
35.103394200,-106.587188800,1584.9
35.102392600,-106.583096500,1589.0
35.101216000,-106.579075100,1594.4
35.099867800,-106.575135800,1598.7
35.098351900,-106.571289500,1605.3
35.096672700,-106.567547000,1610.7
35.094835100,-106.563918300,1613.3
35.092844500,-106.560413600,1622.6
35.090706500,-106.557042300,1626.4
35.088427200,-106.553813500,1631.4
35.086013200,-106.550736100,1636.6
35.083471200,-106.547818100,1639.7
35.080808400,-106.545067300,1644.5
35.078032200,-106.542491000,1649.9
35.075150400,-106.540095900,1655.0
35.072170800,-106.537888400,1659.5
35.069101800,-106.535874100,1663.1
35.065951800,-106.534058300,1665.0
35.062729200,-106.532445600,1668.0
35.059442900,-106.531040000,1669.2
35.056101600,-106.529845200,1670.8
35.052714500,-106.528864200,1671.3
35.049290600,-106.528099400,1667.5
35.045839000,-106.527552800,1645.7
35.042369100,-106.527225700,1650.6
35.038890000,-106.527118800,1654.1
35.035411000,-106.527232500,1656.4
35.031941600,-106.527566400,1648.4
35.028490800,-106.528119700,1642.3
35.025067800,-106.528890900,1639.3
35.021681900,-106.529878100,1634.9
35.018342300,-106.531078600,1640.9
35.015057600,-106.532489500,1644.4
35.011837000,-106.534107200,1640.6
35.008689100,-106.535927400,1645.3
35.005622500,-106.537945400,1645.8
35.002645400,-106.540156100,1645.9
34.999766200,-106.542553500,1644.7
34.996992700,-106.545131600,1641.6
34.994332700,-106.547883500,1638.3
34.991793500,-106.550801900,1634.0
34.989382300,-106.553879000,1630.1
34.987105800,-106.557106700,1625.5
34.984970500,-106.560476200,1622.7
34.982982400,-106.563978500,1618.8
34.981147400,-106.567604000,1616.8
34.979470500,-106.571342900,1614.2
34.977956800,-106.575184800,1612.9
34.976610600,-106.579119200,1611.5
34.975435700,-106.583135300,1610.7
34.974435700,-106.587221800,1610.7
34.973613500,-106.591367400,1610.1
34.972971400,-106.595560400,1610.1
34.972511400,-106.599789300,1611.1
34.972234900,-106.604042100,1613.4
34.972142700,-106.608306900,1613.2
34.972234900,-106.612571700,1616.8
34.972511400,-106.616824500,1618.4
34.972971400,-106.621053300,1620.2
34.973613400,-106.625246300,1623.1
34.974435700,-106.629392000,1623.7
34.975435700,-106.633478500,1623.3
34.976610500,-106.637494500,1621.3
34.977956800,-106.641429000,1616.2
34.979470500,-106.645270900,1585.5
34.981147400,-106.649009700,1569.0
34.982982400,-106.652635200,1550.4
34.984970400,-106.656137500,1535.7
34.987105800,-106.659507100,1521.7
34.989382300,-106.662734800,1513.4
34.991793500,-106.665811900,1506.4
34.994332700,-106.668730300,1505.3
34.996992700,-106.671482100,1502.3
34.999766200,-106.674060200,1500.1
35.002645400,-106.676457700,1500.4
35.005622500,-106.678668400,1500.9
35.008689100,-106.680686400,1501.6
35.011837000,-106.682506600,1501.9
35.015057700,-106.684124200,1501.9
35.018342300,-106.685535100,1502.4
35.021681900,-106.686735700,1502.9
35.025067800,-106.687722800,1503.2
35.028490800,-106.688494000,1503.6
35.031941600,-106.689047300,1504.1
35.035411000,-106.689381200,1504.4
35.038890000,-106.689494900,1504.7
35.042369100,-106.689388100,1505.0
35.045839000,-106.689061000,1505.3
