latitude,longitude,elevation
42.308260700,-83.324874900,192.3
42.306499100,-83.318208800,191.7
42.304480400,-83.311678500,191.0
42.302210400,-83.305302200,188.6
42.299695800,-83.299097400,183.5
42.296943700,-83.293081300,191.3
42.293962000,-83.287270300,188.8
42.290759300,-83.281680400,190.2
42.287344700,-83.276326700,188.4
42.283727800,-83.271223700,188.9
42.279918700,-83.266385000,188.0
42.275928300,-83.261823600,185.6
42.271767600,-83.257551700,187.1
42.267448200,-83.253580500,185.3
42.262981900,-83.249920400,185.1
42.258381300,-83.246581100,185.7
42.253658700,-83.243571200,184.2
42.248827000,-83.240898400,184.1
42.243899700,-83.238569600,183.9
42.238889800,-83.236590900,183.8
42.233811000,-83.234967200,183.2
42.228676900,-83.233702600,182.7
42.223501400,-83.232800300,184.0
42.218298400,-83.232262500,183.9
42.213081800,-83.232090500,184.0
42.207865700,-83.232284600,183.8
42.202664000,-83.232844200,184.0
42.197490500,-83.233767900,183.3
42.192359300,-83.235053200,183.7
42.187284200,-83.236696600,182.8
42.182278800,-83.238693900,183.6
42.177356500,-83.241039900,183.6
42.172530600,-83.243728400,184.1
42.167814400,-83.246752300,184.2
42.163220500,-83.250103700,186.6
42.158761600,-83.253773900,186.1
42.154449700,-83.257753200,186.2
42.150296800,-83.262030900,183.7
42.146314500,-83.266595800,186.3
42.142513600,-83.271435700,187.6
42.138904800,-83.276537600,184.7
42.135498300,-83.281887800,183.5
42.132303500,-83.287472000,185.8
42.129329400,-83.293275000,185.0
42.126584600,-83.299281100,184.2
42.124076800,-83.305473800,184.4
42.121813200,-83.311836200,184.7
42.119800300,-83.318350800,185.0
42.118043800,-83.324999700,183.8
42.116548800,-83.331764500,184.3
42.115319700,-83.338626400,184.9
42.114360100,-83.345566400,184.5
42.113672600,-83.352565200,182.6
42.113259300,-83.359603300,188.5
42.113121400,-83.366661100,189.3
42.113259300,-83.373718800,189.1
42.113672600,-83.380756900,188.9
42.114360100,-83.387755700,190.4
42.115319700,-83.394695700,191.4
42.116548800,-83.401557600,188.6
42.118043800,-83.408322400,189.7
42.119800300,-83.414971300,190.8
42.121813200,-83.421485900,191.6
42.124076800,-83.427848300,192.5
42.126584600,-83.434041100,191.7
42.129329400,-83.440047100,192.1
42.132303500,-83.445850100,193.4
42.135498300,-83.451434300,194.3
42.138904900,-83.456784600,195.6
42.142513600,-83.461886500,197.5
42.146314500,-83.466726400,202.7
42.150296800,-83.471291300,199.7
42.154449700,-83.475569000,202.2
42.158761600,-83.479548200,204.0
42.163220500,-83.483218400,207.1
42.167814400,-83.486569800,205.8
42.172530600,-83.489593800,205.2
42.177356500,-83.492282200,207.2
42.182278800,-83.494628200,207.4
42.187284200,-83.496625500,208.3
42.192359300,-83.498268900,206.4
42.197490500,-83.499554200,206.9
42.202664000,-83.500477900,204.3
42.207865700,-83.501037600,198.4
42.213081800,-83.501231700,203.8
42.218298400,-83.501059700,209.9
42.223501400,-83.500521800,210.7
42.228676900,-83.499619500,211.3
42.233811000,-83.498354900,211.7
42.238889800,-83.496731200,211.6
42.243899700,-83.494752500,211.7
42.248827000,-83.492423800,212.1
42.253658700,-83.489751000,211.7
42.258381300,-83.486741000,210.7
42.262981900,-83.483401700,209.2
42.267448200,-83.479741600,208.3
42.271767600,-83.475770400,207.2
42.275928300,-83.471498500,205.6
42.279918800,-83.466937100,204.1
42.283727800,-83.462098500,204.8
42.287344700,-83.456995400,205.6
42.290759300,-83.451641700,205.6
42.293962000,-83.446051800,202.8
42.296943700,-83.440240900,202.4
42.299695800,-83.434224700,203.9
42.302210400,-83.428019900,203.6
42.304480400,-83.421643600,201.8
42.306499100,-83.415113300,201.7
42.308260700,-83.408447200,201.0
42.309760100,-83.401663700,202.9
42.310992900,-83.394782100,204.1
42.311955500,-83.387821300,203.6
42.312645100,-83.380801100,200.0
42.313059700,-83.373741100,197.4
42.313198000,-83.366661100,196.6
42.329870800,-83.366661100,196.4
42.329709300,-83.358398900,195.5
42.329225600,-83.350160000,195.5
42.328420800,-83.341967700,193.8
42.327297500,-83.333844800,193.2
42.325858800,-83.325814200,193.2
42.324109100,-83.317898500,192.4
42.322053400,-83.310119600,191.8
42.319697700,-83.302499400,190.8
42.317048800,-83.295059000,190.1
42.314114300,-83.287818800,190.4
42.310902900,-83.280799100,190.3
42.307423500,-83.274018900,188.8
