latitude,longitude,elevation
18.409038700,-69.601821200,0.0
18.405813000,-69.603213900,0.0
18.402659400,-69.604781500,0.0
18.399586600,-69.606520100,0.0
18.396602900,-69.608425300,0.0
18.393716500,-69.610492100,0.0
18.390935400,-69.612715400,0.0
18.388267400,-69.615089300,0.0
18.385720000,-69.617607500,0.0
18.383300300,-69.620263600,0.0
18.381015300,-69.623050400,0.0
18.378871500,-69.625960500,0.0
18.376874900,-69.628986200,0.0
18.375031600,-69.632119200,0.0
18.373346900,-69.635350800,0.0
18.371825700,-69.638672300,0.0
18.370472600,-69.642074500,0.0
18.369291600,-69.645548000,0.0
18.368286200,-69.649082900,0.0
18.367459300,-69.652669500,0.0
18.366813700,-69.656297600,0.0
18.366351100,-69.659956900,0.0
18.366072900,-69.663637100,0.0
18.365980100,-69.667327900,0.0
18.366072900,-69.671018600,0.0
18.366351100,-69.674698800,0.0
18.366813700,-69.678358100,0.0
18.367459300,-69.681986200,0.0
18.368286100,-69.685572800,0.0
18.369291600,-69.689107800,0.0
18.370472600,-69.692581200,0.0
18.371825800,-69.695983500,0.0
18.373347000,-69.699305000,0.0
18.375031600,-69.702536600,0.0
18.376874900,-69.705669600,0.0
18.378871400,-69.708695200,0.0
18.381015300,-69.711605300,0.0
18.383300300,-69.714392200,0.0
18.385720000,-69.717048300,0.0
18.388267400,-69.719566500,0.0
18.390935400,-69.721940300,0.0
18.393716400,-69.724163600,0.0
18.396602900,-69.726230500,0.0
18.399586600,-69.728135600,0.0
18.402659400,-69.729874200,0.0
18.405813000,-69.731441800,0.0
18.409038700,-69.732834500,0.0
18.412328000,-69.734048800,0.0
18.415671900,-69.735081700,0.0
18.419061500,-69.735930500,0.0
18.422487900,-69.736593200,0.0
18.425941900,-69.737068100,0.0
18.429414300,-69.737354100,0.0
18.432895900,-69.737450500,0.0
18.436377700,-69.737356900,0.0
18.439850200,-69.737073700,0.0
18.443304500,-69.736601500,0.0
18.446731400,-69.735941400,0.0
18.450121600,-69.735095100,0.0
18.453466300,-69.734064600,0.0
18.456756400,-69.732852600,0.0
18.459983000,-69.731461900,2.9
18.463137700,-69.729896000,10.1
18.466211600,-69.728159000,12.3
18.469196500,-69.726255100,17.0
18.472084100,-69.724189300,24.5
18.474866400,-69.721966800,27.1
18.477535700,-69.719593400,28.4
18.480084500,-69.717075300,29.1
18.482505500,-69.714419100,26.3
18.484791900,-69.711631700,31.1
18.486937000,-69.708720800,38.7
18.488934700,-69.705694200,36.1
18.490779200,-69.702560100,35.8
18.492465000,-69.699326800,31.0
18.493987200,-69.696003600,33.0
18.495341300,-69.692599300,34.4
18.496523100,-69.689123700,35.9
18.497529300,-69.685586300,32.0
18.498356700,-69.681997300,32.4
18.499002900,-69.678366500,30.0
18.499465800,-69.674704500,30.5
18.499744100,-69.671021500,30.6
18.499837000,-69.667327900,32.2
18.516569000,-69.667327900,20.1
18.516452900,-69.662710500,20.6
18.516104900,-69.658106200,21.9
18.515526200,-69.653528200,22.3
18.514718400,-69.648989400,24.5
18.513684100,-69.644502600,21.4
18.512426300,-69.640080600,20.0
18.510948800,-69.635735700,24.2
18.509256100,-69.631480200,23.1
18.507353100,-69.627325700,23.8
18.505245700,-69.623284000,24.6
18.502939900,-69.619366000,23.4
18.500442600,-69.615582600,30.7
18.497761000,-69.611943900,33.3
18.494902800,-69.608459700,34.8
18.491876300,-69.605139400,31.8
18.488690200,-69.601991800,34.4
18.485353300,-69.599025100,30.0
18.481875200,-69.596247100,29.6
18.478265600,-69.593665000,26.1
18.474534300,-69.591285400,25.7
18.470691700,-69.589114300,27.9
18.466748300,-69.587157300,25.2
18.462714700,-69.585419200,27.6
18.458602000,-69.583904400,23.6
18.454421000,-69.582616700,18.0
18.450183200,-69.581559200,15.1
18.445899600,-69.580734600,12.5
18.441581700,-69.580144700,14.9
18.437240800,-69.579791100,0.0
18.432888700,-69.579674600,0.0
18.428536600,-69.579795500,0.0
18.424196100,-69.580153500,0.0
18.419878700,-69.580747600,0.0
18.415595900,-69.581576300,0.0
18.411358900,-69.582637800,0.0
18.407179100,-69.583929200,0.0
18.403067700,-69.585447300,0.0
18.399035600,-69.587188600,0.0
18.395093800,-69.589148400,0.0
18.391252900,-69.591321800,0.0
18.387523500,-69.593703500,0.0
18.383915700,-69.596287200,0.0
18.380439600,-69.599066300,0.0
18.377104800,-69.602033800,0.0
18.373920800,-69.605181600,0.0
18.370896400,-69.608501600,0.0
18.368040200,-69.611985200,0.0
18.365360600,-69.615622700,0.0
18.362865200,-69.619404600,0.0
18.360561300,-69.623320600,0.0
18.358455600,-69.627359900,0.0
18.356554300,-69.631511600,0.0
18.354863000,-69.635764000,0.0
18.353386800,-69.640105400,0.0
18.352130200,-69.644523700,0.0
18.351096700,-69.649006700,0.0
18.350289700,-69.653541200,0.0
18.349711500,-69.658115000,0.0
18.349363900,-69.662714900,0.0
18.349247900,-69.667327900,0.0
18.349363900,-69.671940800,0.0
18.349711500,-69.676540700,0.0
18.350289700,-69.681114500,0.0
18.351096700,-69.685649100,0.0
